start	end	spacer	repeat_unit
1550649	1550668	6	7
1550841	1550854	4	5
1551126	1551142	5	6
1551235	1551247	1	6
1551523	1551538	6	5
1551561	1551573	3	5
1551695	1551708	2	6
1551748	1551763	6	5
1551841	1551854	2	6
1552011	1552042	8	12
1552524	1552537	4	5
1552580	1552597	4	7
1552651	1552665	5	5
1552705	1552721	7	5
1552875	1552892	6	6
1552900	1552913	4	5
1552952	1552969	8	5
1553253	1553266	2	6
1553433	1553445	3	5
1553685	1553698	4	5
1553942	1553965	6	9
1554086	1554100	5	5
1554095	1554110	6	5
1554122	1554136	5	5
1554334	1554346	1	6
1554464	1554481	8	5
1554552	1554568	5	6
1554981	1554996	6	5
1554990	1555008	7	6
1555119	1555131	3	5
1555256	1555270	5	5
1555297	1555312	6	5
1555371	1555389	5	7
1555575	1555587	1	6
1555769	1555796	4	12
1556175	1556191	7	5
1556312	1556329	8	5
1556351	1556364	0	7
1556454	1556468	3	6
1556903	1556921	5	7
1557071	1557085	5	5
1557076	1557095	8	6
1557094	1557110	7	5
1557188	1557203	4	6
1557335	1557355	5	8
1558017	1558029	1	6
1558242	1558259	8	5
1558344	1558357	4	5
1558365	1558377	3	5
1558429	1558445	7	5
1558479	1558493	5	5
1559031	1559049	7	6
1559556	1559569	4	5
1559693	1559707	5	5
1560335	1560348	4	5
1560424	1560440	7	5
1560596	1560613	8	5
1560664	1560677	4	5
1560731	1560744	2	6
1560793	1560812	8	6
1561050	1561063	2	6
1561114	1561128	5	5
1561177	1561193	7	5
1561606	1561622	7	5
1562135	1562148	4	5
1562246	1562259	4	5
1562484	1562501	8	5
1562769	1562781	1	6
1563150	1563163	4	5
1563166	1563186	7	7
1563282	1563294	1	6
1563307	1563320	4	5
1563343	1563358	6	5
1563562	1563576	1	7
1563586	1563599	4	5
1563778	1563791	4	5
1563795	1563809	5	5
1564054	1564071	8	5
1564465	1564478	2	6
1564767	1564779	3	5
1564899	1564916	8	5
1564911	1564926	0	8
1565230	1565243	4	5
1565600	1565612	3	5
1565695	1565712	6	6
1565837	1565849	3	5
1565952	1565969	8	5
1566484	1566501	8	5
1566508	1566523	6	5
1566531	1566544	4	5
1566547	1566561	1	7
1567217	1567235	7	6
1567390	1567407	8	5
1567452	1567486	7	14
1567840	1567855	6	5
1568184	1568196	3	5
1568317	1568332	6	5
1568365	1568378	4	5
1568426	1568444	7	6
1568586	1568602	7	5
1568647	1568659	3	5
1568704	1568717	4	5
1568865	1568881	7	5
1568904	1568930	5	11
1568937	1568956	6	7
1568996	1569009	4	5
1569279	1569295	7	5
1569403	1569416	4	5
1569699	1569714	6	5
1569905	1569917	3	5
1569916	1569930	5	5
1570194	1570211	8	5
1570262	1570279	8	5
1570533	1570557	5	10
1570598	1570625	4	12
1570797	1570810	4	5
1570803	1570822	8	6
1570867	1570879	3	5
1570902	1570914	3	5
1570971	1570988	8	5
1571081	1571093	1	6
1571337	1571350	0	7
1571353	1571367	5	5
1571416	1571428	3	5
1571424	1571438	5	5
1571428	1571443	6	5
1571671	1571685	5	5
1571750	1571767	8	5
1571807	1571820	2	6
1571851	1571868	8	5
1571921	1571933	3	5
1572043	1572063	5	8
1572161	1572178	6	6
1572178	1572193	6	5
1572179	1572193	1	7
1572404	1572421	8	5
1572405	1572423	5	7
1572420	1572439	8	6
1572425	1572446	8	7
1572462	1572477	6	5
1572551	1572565	3	6
1572634	1572651	8	5
1572920	1572936	1	8
1573009	1573025	7	5
1573241	1573255	5	5
1573252	1573264	3	5
1573321	1573338	8	5
1573340	1573356	7	5
1573438	1573456	7	6
1573598	1573616	7	6
1573820	1573836	7	5
1574077	1574096	8	6
1574291	1574308	8	5
1574377	1574390	0	7
1574382	1574394	3	5
1574506	1574522	7	5
1574559	1574571	3	5
1574794	1574810	7	5
1574943	1574955	3	5
1574962	1574983	8	7
1575011	1575028	8	5
1575119	1575138	8	6
1575122	1575138	5	6
1575145	1575157	3	5
1575172	1575187	4	6
1575208	1575229	8	7
1575219	1575236	8	5
1575288	1575302	5	5
1575403	1575418	6	5
1575599	1575615	5	6
1575790	1575802	3	5
1575960	1575972	3	5
1576116	1576135	8	6
1576183	1576198	6	5
1576222	1576234	3	5
1576230	1576246	7	5
1576291	1576307	5	6
1576383	1576400	4	7
1576899	1576912	4	5
1576918	1576934	7	5
1576949	1576963	5	5
1577025	1577039	5	5
1577105	1577120	6	5
1577274	1577290	3	7
1577415	1577429	5	5
1577646	1577664	7	6
1577653	1577665	3	5
1577781	1577795	5	5
1577815	1577828	4	5
1578194	1578209	6	5
1578289	1578305	5	6
1578599	1578613	5	5
1578701	1578721	5	8
1578752	1578768	5	6
1578784	1578798	5	5
1579003	1579018	6	5
1579027	1579042	4	6
1579121	1579135	5	5
1579210	1579226	7	5
1579425	1579448	6	9
1579554	1579579	8	9
1579767	1579783	7	5
1580104	1580120	7	5
1580226	1580242	5	6
1580298	1580314	5	6
1580372	1580385	0	7
1580527	1580540	4	5
1580618	1580634	7	5
1580667	1580679	3	5
1580719	1580734	6	5
1580737	1580756	8	6
1580810	1580829	4	8
1581054	1581066	3	5
1581474	1581493	8	6
1581786	1581802	7	5
1581857	1581874	8	5
1582171	1582186	6	5
1582276	1582288	3	5
1582545	1582561	7	5
1582697	1582713	7	5
1582706	1582730	7	9
1582732	1582753	6	8
1582785	1582800	2	7
1582819	1582834	6	5
1582820	1582837	2	8
1582824	1582837	4	5
1582857	1582877	7	7
1582866	1582880	5	5
1583005	1583021	7	5
1583128	1583147	8	6
1583283	1583300	8	5
1583322	1583336	5	5
1583687	1583702	6	5
1583699	1583714	6	5
1583705	1583717	3	5
1583963	1583976	4	5
1583983	1584000	8	5
1584163	1584193	7	12
1584377	1584402	8	9
1584420	1584436	7	5
1584580	1584593	4	5
1585073	1585085	1	6
1585143	1585163	7	7
1585234	1585246	3	5
1585242	1585255	4	5
1585974	1585987	4	5
1586096	1586112	7	5
1586347	1586360	4	5
1586364	1586376	3	5
1586512	1586528	7	5
1586579	1586596	4	7
1586680	1586693	4	5
1586683	1586698	6	5
1586681	1586701	7	7
1586743	1586755	1	6
1586869	1586881	3	5
1586942	1586958	5	6
1586987	1587001	5	5
1587004	1587020	7	5
1587028	1587041	4	5
1587189	1587204	6	5
1587196	1587211	2	7
1587208	1587220	1	6
1587388	1587401	4	5
1587535	1587551	7	5
1587662	1587678	3	7
1587749	1587764	6	5
1588060	1588075	6	5
1588368	1588384	7	5
1588423	1588437	3	6
1588427	1588443	7	5
1588469	1588486	4	7
1588475	1588491	7	5
1588769	1588785	7	5
1588858	1588871	4	5
1588969	1588990	8	7
1588986	1589001	6	5
1589532	1589553	8	7
1589543	1589559	7	5
1589608	1589620	3	5
1589788	1589802	5	5
1589797	1589809	3	5
1589929	1589941	3	5
1590053	1590072	8	6
1590262	1590279	8	5
1590439	1590455	5	6
1590590	1590614	7	9
1590756	1590771	4	6
1590813	1590825	3	5
1590827	1590839	3	5
1590966	1590980	5	5
1591034	1591047	4	5
1591066	1591078	1	6
1591310	1591322	3	5
1591659	1591672	4	5
1592365	1592380	6	5
1592464	1592481	8	5
1592491	1592510	6	7
1592530	1592549	8	6
1592555	1592571	7	5
1592559	1592576	0	9
1593005	1593022	8	5
1593076	1593091	6	5
1593210	1593224	5	5
1593229	1593245	7	5
1593272	1593288	5	6
1593279	1593295	7	5
1593727	1593743	5	6
1593956	1593969	4	5
1594149	1594164	6	5
1594211	1594226	4	6
1594653	1594668	6	5
1594664	1594681	8	5
1594730	1594746	7	5
1594746	1594761	6	5
1594747	1594764	8	5
1594847	1594868	6	8
1595040	1595053	4	5
1595474	1595489	4	6
1596276	1596288	3	5
1596493	1596509	5	6
1596587	1596601	5	5
1596608	1596624	7	5
1596659	1596676	8	5
1596799	1596815	7	5
1596908	1596925	8	5
1597264	1597280	1	8
1597348	1597365	8	5
1597743	1597758	6	5
1598264	1598278	5	5
1598290	1598306	7	5
1598305	1598320	4	6
1598359	1598373	5	5
1598449	1598462	4	5
1598462	1598478	7	5
1598464	1598477	4	5
1598518	1598540	5	9
1598970	1598982	1	6
1599029	1599045	7	5
1599222	1599238	7	5
1599406	1599422	5	6
1599540	1599557	8	5
1599541	1599560	8	6
1599841	1599854	4	5
1599943	1599955	3	5
1600355	1600368	4	5
1600429	1600442	4	5
1600472	1600484	3	5
1600485	1600501	7	5
1600486	1600498	3	5
1601099	1601116	8	5
1601309	1601326	8	5
1601621	1601634	4	5
1601760	1601772	3	5
1601804	1601816	3	5
1602038	1602052	5	5
1602229	1602249	7	7
1602251	1602263	1	6
1602325	1602342	8	5
1602433	1602447	5	5
1602531	1602545	5	5
1602658	1602672	5	5
1603022	1603036	5	5
1603042	1603055	2	6
1603375	1603388	4	5
1603705	1603722	8	5
1603867	1603886	8	6
1604446	1604460	5	5
1604644	1604657	4	5
1604780	1604794	5	5
1604807	1604819	3	5
1604851	1604864	4	5
1604879	1604900	6	8
1604900	1604913	4	5
1605247	1605264	8	5
1605632	1605653	8	7
1605762	1605779	8	5
1605896	1605913	8	5
1606034	1606055	8	7
1606080	1606096	7	5
1606082	1606098	7	5
1606166	1606182	7	5
1606223	1606237	5	5
1606505	1606521	7	5
1606777	1606792	4	6
1606794	1606806	3	5
1607301	1607318	8	5
1607502	1607514	3	5
1607721	1607739	7	6
1607735	1607748	4	5
1608026	1608039	4	5
1608111	1608128	8	5
1608582	1608595	0	7
1608671	1608686	6	5
1608698	1608713	4	6
1609002	1609018	7	5
1609060	1609073	4	5
1609192	1609211	4	8
1609280	1609297	8	5
1609548	1609568	7	7
1609776	1609791	6	5
1609810	1609823	4	5
1610056	1610068	3	5
1610115	1610127	3	5
1610655	1610669	3	6
1610832	1610850	5	7
1610968	1610985	6	6
1611442	1611456	5	5
1611591	1611603	3	5
1611809	1611824	6	5
1612080	1612100	5	8
1612147	1612166	8	6
1612154	1612168	5	5
1612583	1612596	4	5
1612965	1612978	4	5
1613194	1613210	7	5
1613267	1613288	4	9
1613346	1613362	7	5
1613577	1613590	4	5
1613645	1613661	7	5
1613710	1613722	3	5
1613714	1613728	3	6
1613739	1613756	6	6
1613742	1613756	5	5
1613846	1613861	6	5
1613902	1613916	5	5
1614564	1614578	5	5
1615116	1615128	3	5
1615438	1615450	3	5
1615839	1615852	4	5
1616626	1616638	3	5
1616688	1616701	2	6
1616697	1616711	5	5
1616698	1616713	6	5
1616710	1616723	2	6
1617525	1617542	8	5
1617959	1617973	1	7
1618222	1618241	4	8
1618617	1618633	7	5
1618726	1618738	1	6
1618903	1618920	8	5
1618969	1618985	7	5
1619409	1619423	3	6
1619511	1619524	4	5
1619595	1619612	8	5
1619860	1619875	6	5
1619966	1619978	3	5
1619989	1620004	4	6
1620217	1620234	4	7
1620533	1620548	4	6
1620644	1620660	7	5
1620710	1620725	6	5
1620767	1620780	4	5
1621523	1621536	4	5
1621572	1621589	8	5
1621765	1621777	3	5
1621802	1621818	7	5
1621934	1621949	6	5
1622019	1622031	3	5
1622824	1622843	8	6
1623771	1623783	3	5
1623776	1623788	3	5
1623965	1623982	6	6
1624000	1624014	5	5
1624524	1624536	1	6
1624630	1624647	6	6
1625061	1625077	5	6
1625145	1625162	8	5
1625292	1625305	2	6
1625351	1625366	6	5
1625918	1625933	6	5
1626077	1626090	4	5
1626595	1626615	7	7
1627078	1627096	7	6
1627084	1627101	8	5
1627246	1627261	6	5
1627272	1627290	7	6
1627345	1627357	3	5
1627605	1627618	4	5
1627963	1627982	8	6
1628022	1628036	5	5
1628271	1628290	6	7
1628433	1628451	7	6
1628675	1628691	7	5
1628755	1628774	8	6
1628872	1628886	5	5
1628886	1628903	6	6
1629426	1629446	3	9
1629648	1629660	3	5
1630324	1630336	3	5
1630359	1630372	4	5
1630424	1630441	8	5
1630506	1630518	3	5
1630542	1630560	5	7
1631135	1631151	7	5
1631231	1631244	2	6
1631255	1631270	6	5
1631385	1631402	8	5
1631694	1631710	7	5
1631716	1631733	8	5
1631926	1631942	7	5
1632078	1632092	3	6
1632131	1632144	4	5
1632171	1632187	7	5
1632461	1632477	7	5
1632623	1632635	1	6
1632632	1632646	3	6
1632652	1632666	5	5
1632658	1632675	6	6
1632700	1632714	1	7
1632854	1632866	3	5
1632948	1632964	3	7
1632965	1632979	5	5
1633042	1633058	7	5
1633052	1633067	6	5
1633310	1633327	8	5
1633463	1633476	4	5
1633471	1633484	0	7
1633479	1633498	6	7
1633555	1633574	4	8
1633702	1633720	7	6
1633759	1633778	8	6
1633972	1633987	4	6
1634219	1634233	5	5
1634344	1634357	4	5
1634470	1634482	3	5
1634707	1634719	3	5
1635399	1635416	8	5
1635444	1635460	7	5
1635507	1635524	8	5
1635510	1635522	3	5
1635779	1635797	5	7
1635933	1635952	6	7
1636079	1636096	8	5
1636593	1636607	1	7
1636682	1636695	4	5
1636908	1636923	6	5
1637112	1637131	8	6
1637137	1637149	3	5
1637137	1637154	8	5
1637184	1637205	8	7
1637199	1637214	6	5
1637500	1637516	5	6
1637611	1637625	1	7
1637732	1637745	4	5
1637737	1637754	8	5
1637981	1637994	4	5
1638019	1638034	4	6
1638035	1638050	6	5
1638161	1638178	8	5
1638161	1638179	7	6
1638161	1638180	6	7
1638162	1638180	7	6
1638163	1638180	8	5
1638234	1638247	4	5
1638319	1638332	4	5
1638335	1638350	6	5
1638373	1638391	5	7
1638430	1638447	8	5
1638483	1638496	2	6
1638763	1638775	3	5
1638890	1638905	4	6
1638921	1638937	7	5
1638932	1638947	4	6
1638990	1639009	6	7
1639006	1639021	6	5
1639112	1639126	5	5
1639305	1639326	8	7
1639512	1639526	5	5
1639638	1639651	4	5
1639864	1639880	1	8
1639981	1639995	5	5
1640054	1640069	6	5
1640272	1640285	4	5
1640288	1640301	4	5
1640300	1640312	1	6
1640406	1640423	6	6
1640490	1640509	6	7
1640662	1640675	4	5
1640692	1640706	3	6
1640774	1640795	8	7
1640904	1640921	8	5
1640906	1640920	3	6
1641003	1641019	5	6
1641008	1641025	8	5
1641038	1641057	4	8
1641114	1641132	7	6
1641145	1641159	5	5
1641407	1641419	3	5
1641411	1641425	5	5
1641439	1641453	5	5
1641493	1641511	7	6
1641737	1641754	8	5
1641868	1641882	5	5
1641879	1641893	3	6
1642073	1642086	0	7
1642360	1642383	4	10
1642440	1642453	2	6
1643104	1643123	8	6
1643138	1643151	4	5
1643178	1643191	4	5
1643305	1643319	5	5
1643571	1643590	8	6
1643729	1643745	5	6
1643853	1643867	5	5
1644083	1644099	7	5
1644131	1644145	1	7
1644311	1644328	8	5
1644331	1644343	3	5
1644442	1644458	7	5
1644493	1644508	4	6
1644615	1644632	8	5
1644671	1644684	2	6
1644937	1644949	3	5
1645006	1645020	5	5
1645033	1645050	4	7
1645076	1645092	7	5
1645138	1645151	4	5
1645180	1645192	3	5
1645211	1645225	3	6
1645245	1645260	4	6
1645734	1645750	5	6
1645876	1645890	5	5
1646206	1646218	3	5
1646499	1646515	7	5
1646612	1646626	3	6
1646752	1646770	5	7
1646794	1646810	7	5
1646812	1646825	4	5
1646909	1646921	3	5
1646941	1646963	7	8
1647385	1647399	3	6
1647501	1647514	0	7
1647840	1647857	4	7
1647865	1647884	4	8
1647879	1647895	7	5
1647890	1647905	6	5
1647918	1647931	4	5
1648157	1648171	5	5
1648205	1648217	3	5
1648253	1648272	6	7
1648284	1648303	8	6
1648441	1648458	8	5
1648444	1648457	2	6
1648697	1648710	4	5
1648714	1648727	4	5
1648731	1648745	3	6
1649081	1649099	7	6
1649250	1649262	3	5
1649262	1649277	6	5
1649533	1649545	3	5
1649540	1649553	2	6
1649558	1649572	5	5
1649614	1649632	7	6
1649619	1649636	8	5
1649670	1649691	8	7
1649742	1649756	3	6
1649920	1649932	1	6
1650023	1650036	4	5
1650138	1650157	2	9
1650142	1650159	4	7
1650295	1650312	8	5
1651165	1651181	7	5
1651584	1651597	4	5
1651861	1651876	6	5
1651901	1651914	4	5
1652000	1652017	8	5
1652200	1652212	3	5
1652352	1652379	8	10
1652714	1652726	3	5
1652906	1652922	7	5
1652934	1652949	6	5
1652964	1652976	3	5
1653109	1653122	4	5
1653125	1653140	6	5
1653160	1653176	5	6
1653242	1653254	1	6
1653381	1653397	7	5
1653541	1653556	6	5
1653840	1653856	7	5
1654104	1654122	7	6
1654352	1654369	6	6
1654458	1654471	4	5
1654468	1654480	3	5
1654501	1654513	1	6
1654559	1654573	5	5
1654569	1654584	6	5
1654689	1654705	7	5
1655317	1655331	5	5
1655328	1655342	5	5
1655574	1655586	3	5
1655786	1655804	7	6
1655788	1655806	7	6
1655978	1655990	3	5
1656027	1656043	7	5
1656221	1656238	8	5
1656779	1656800	8	7
1657049	1657068	8	6
1657096	1657112	5	6
1657405	1657417	3	5
1657479	1657493	3	6
1657615	1657630	6	5
1657672	1657685	2	6
1657887	1657909	7	8
1657899	1657914	4	6
1657979	1657991	3	5
1658026	1658043	8	5
1658027	1658044	2	8
1658037	1658052	6	5
1658348	1658363	6	5
1658420	1658435	6	5
1658845	1658859	5	5
1658887	1658904	8	5
1658954	1658968	5	5
1659421	1659438	8	5
1659465	1659479	5	5
1659593	1659609	5	6
1659642	1659658	7	5
1659763	1659780	8	5
1659926	1659940	5	5
1660350	1660364	3	6
1660588	1660601	2	6
1660637	1660650	4	5
1660667	1660682	4	6
1660868	1660881	4	5
1660878	1660890	1	6
1661027	1661041	5	5
1661035	1661049	5	5
1661179	1661192	4	5
1661228	1661245	8	5
1661323	1661336	4	5
1661372	1661387	4	6
1661404	1661419	6	5
1662272	1662286	5	5
1662533	1662548	4	6
1662689	1662703	5	5
1662704	1662718	5	5
1662747	1662761	5	5
1662817	1662830	4	5
1663022	1663039	8	5
1663063	1663079	7	5
1663084	1663099	6	5
1663101	1663116	4	6
1663474	1663492	7	6
1663493	1663509	7	5
1663532	1663548	7	5
1663716	1663730	5	5
1664030	1664042	3	5
1664105	1664118	4	5
1664344	1664356	3	5
1664471	1664488	4	7
1664545	1664563	7	6
1664547	1664563	7	5
1664585	1664599	3	6
1664594	1664611	8	5
1664999	1665012	4	5
1665097	1665109	1	6
1665203	1665219	5	6
1665233	1665245	1	6
1665638	1665653	4	6
1665830	1665845	6	5
1665893	1665908	4	6
1666133	1666147	5	5
1666455	1666481	5	11
1666764	1666778	5	5
1667004	1667023	8	6
1667159	1667177	7	6
1667178	1667193	4	6
1667333	1667348	6	5
1667468	1667482	5	5
1667726	1667738	3	5
1667996	1668009	4	5
1668427	1668442	4	6
1668548	1668563	6	5
1668581	1668595	5	5
1668653	1668670	8	5
1668711	1668725	5	5
1669005	1669022	8	5
1669064	1669083	6	7
1669130	1669144	5	5
1669251	1669263	3	5
1669407	1669420	4	5
1669439	1669456	8	5
1669516	1669533	8	5
1669664	1669678	5	5
1669913	1669930	8	5
1670269	1670285	7	5
1670666	1670683	8	5
1671134	1671149	6	5
1671143	1671160	8	5
1671664	1671680	7	5
1671703	1671720	6	6
1672036	1672050	5	5
1672178	1672191	4	5
1672476	1672492	7	5
1672508	1672525	8	5
1672546	1672562	7	5
1672591	1672603	1	6
1672790	1672804	5	5
1672789	1672814	6	10
1673507	1673522	6	5
1673521	1673533	3	5
1673533	1673552	6	7
1673630	1673645	6	5
1673708	1673723	6	5
1673742	1673754	3	5
1674116	1674128	3	5
1674121	1674135	3	6
1674125	1674140	6	5
1674241	1674253	3	5
1674361	1674374	4	5
1674548	1674560	3	5
1674682	1674694	3	5
1674861	1674877	1	8
1674865	1674882	8	5
1674945	1674968	4	10
1675005	1675019	5	5
1675274	1675289	6	5
1675578	1675594	5	6
1675637	1675654	6	6
1676219	1676233	5	5
1676221	1676237	5	6
1676233	1676249	5	6
1676391	1676404	4	5
1676409	1676422	4	5
1676999	1677011	3	5
1677164	1677180	5	6
1677493	1677505	3	5
1677495	1677509	5	5
1677534	1677548	5	5
1677693	1677708	6	5
1677799	1677811	3	5
1677943	1677960	8	5
1678139	1678156	8	5
1678389	1678401	3	5
1678764	1678779	6	5
1678783	1678797	5	5
1678939	1678955	7	5
1679015	1679028	4	5
1679369	1679382	4	5
1679390	1679410	5	8
1679578	1679594	7	5
1679632	1679653	8	7
1680039	1680053	5	5
1680509	1680524	4	6
1680644	1680657	4	5
1680932	1680950	7	6
1680977	1680989	3	5
1681347	1681364	8	5
1681615	1681629	1	7
1681903	1681917	5	5
1681963	1681976	4	5
1682059	1682080	8	7
1682208	1682225	8	5
1682279	1682293	5	5
1682734	1682747	4	5
1682887	1682906	6	7
1683054	1683069	6	5
1683082	1683101	8	6
1683173	1683187	5	5
1683283	1683300	8	5
1683729	1683745	7	5
1683832	1683847	6	5
1683889	1683901	1	6
1684009	1684026	4	7
1684147	1684159	1	6
1684334	1684346	3	5
1685632	1685647	6	5
1685639	1685656	8	5
1686245	1686261	7	5
1686626	1686642	5	6
1686666	1686681	4	6
1686709	1686724	4	6
1687092	1687109	6	6
1687186	1687201	6	5
1687351	1687366	6	5
1687477	1687493	7	5
1687564	1687580	7	5
1687830	1687847	8	5
1687875	1687890	4	6
1687960	1687972	3	5
1688195	1688212	8	5
1688329	1688346	8	5
1688434	1688451	8	5
1688465	1688478	4	5
1688466	1688478	3	5
1688534	1688549	6	5
1688546	1688561	6	5
1688685	1688700	6	5
1688798	1688812	3	6
1689117	1689129	1	6
1689174	1689187	0	7
1689219	1689231	1	6
1689736	1689751	6	5
1689743	1689757	5	5
1689809	1689829	5	8
1690126	1690141	6	5
1690208	1690220	3	5
1690235	1690248	4	5
1690255	1690275	7	7
1690418	1690433	6	5
1690736	1690748	1	6
1690815	1690827	3	5
1690847	1690864	8	5
1690949	1690968	8	6
1691092	1691108	5	6
1691300	1691318	7	6
1691370	1691401	8	12
1691397	1691412	2	7
1691553	1691580	6	11
1692519	1692531	3	5
1692625	1692637	1	6
1692838	1692854	7	5
1692967	1692988	4	9
1693146	1693161	2	7
1693211	1693225	3	6
1693409	1693425	3	7
1693715	1693732	8	5
1693816	1693835	4	8
1694137	1694159	7	8
1694387	1694402	6	5
1694398	1694411	2	6
1694636	1694654	7	6
1694855	1694870	6	5
1695132	1695148	7	5
1695306	1695318	3	5
1695749	1695761	3	5
1696133	1696147	3	6
1696143	1696156	4	5
1696294	1696307	2	6
1696469	1696484	6	5
1696675	1696692	4	7
1696972	1696986	5	5
1697063	1697081	7	6
1697154	1697166	3	5
1697166	1697179	0	7
1697223	1697238	6	5
1697230	1697260	7	12
1697296	1697309	4	5
1697330	1697346	5	6
1697466	1697482	7	5
1697802	1697815	4	5
1697847	1697860	2	6
1698074	1698090	7	5
1698578	1698596	5	7
1699289	1699304	0	8
1699518	1699532	5	5
1699856	1699870	5	5
1699889	1699905	5	6
1700118	1700132	5	5
1700141	1700157	7	5
1700475	1700487	1	6
1701099	1701117	1	9
1701108	1701120	3	5
1701262	1701275	4	5
1701370	1701384	5	5
1701458	1701472	5	5
1701551	1701564	4	5
1701565	1701578	2	6
1701793	1701809	7	5
1701821	1701835	5	5
1701836	1701848	3	5
1702135	1702164	8	11
1702265	1702282	8	5
1702606	1702621	6	5
1702894	1702909	6	5
1703039	1703052	4	5
1703171	1703184	4	5
1703180	1703199	0	10
1703236	1703267	2	15
1703250	1703266	7	5
1703588	1703603	6	5
1703923	1703937	5	5
1704002	1704014	1	6
1704287	1704300	4	5
1704418	1704432	5	5
1704789	1704804	6	5
