"TF-Condition-#","Start Position","End Position","MACE S/N","Closest gene","Operon"
"H-NS-expo-765","3653332","3653363","2.37","yhiS_2","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021245&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiS,insH1</a>"
"H-NS-expo-766","3653479","3653488","4.9","yhiS_2","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009289&organism=ECK12&type=All#OPERON"" target=""_blank"">slp,dctR</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021245&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiS,insH1</a>"
"H-NS-expo-767","3653531","3653562","5.22","yhiS_2","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009289&organism=ECK12&type=All#OPERON"" target=""_blank"">slp,dctR</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021245&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiS,insH1</a>"
"H-NS-expo-768","3653658","3653699","5.19","insH1","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009289&organism=ECK12&type=All#OPERON"" target=""_blank"">slp,dctR</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021245&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiS,insH1</a>"
"H-NS-expo-769","3653694","3653720","4.18","yhiS_2","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009289&organism=ECK12&type=All#OPERON"" target=""_blank"">slp,dctR</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021245&organism=ECK12&type=All#OPERON"" target=""_blank"">yhiS,insH1</a>"
"H-NS-expo-770","3653791","3653822","3.59","slp","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009289&organism=ECK12&type=All#OPERON"" target=""_blank"">slp,dctR</a>"
"H-NS-expo-771","3653910","3653935","1.63","slp","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009289&organism=ECK12&type=All#OPERON"" target=""_blank"">slp,dctR</a>"
"H-NS-expo-772","3654026","3654068","1.62","slp","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009289&organism=ECK12&type=All#OPERON"" target=""_blank"">slp,dctR</a>"
"H-NS-expo-773","3657990","3658012","2.64","gadE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120010978&organism=ECK12&type=All#OPERON"" target=""_blank"">mdtF,gadE,mdtE</a>"
"H-NS-expo-774","3658072","3658102","1.41","gadE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120010978&organism=ECK12&type=All#OPERON"" target=""_blank"">mdtF,gadE,mdtE</a>"
"H-NS-expo-775","3658192","3658221","1.41","gadE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120010978&organism=ECK12&type=All#OPERON"" target=""_blank"">mdtF,gadE,mdtE</a>"
"H-NS-expo-776","3658252","3658280","1.53","gadE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120010978&organism=ECK12&type=All#OPERON"" target=""_blank"">mdtF,gadE,mdtE</a>"
"H-NS-expo-777","3658450","3658481","1.66","gadE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120010978&organism=ECK12&type=All#OPERON"" target=""_blank"">mdtF,gadE,mdtE</a>"
"H-NS-expo-778","3658518","3658549","1.52","gadE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120010978&organism=ECK12&type=All#OPERON"" target=""_blank"">mdtF,gadE,mdtE</a>"
"H-NS-expo-779","3658789","3658798","1.25","gadE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120010978&organism=ECK12&type=All#OPERON"" target=""_blank"">mdtF,gadE,mdtE</a>"
"H-NS-expo-780","3665531","3665574","0.98","gadX","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033211&organism=ECK12&type=All#OPERON"" target=""_blank"">gadW,gadX</a>"
"H-NS-expo-781","3665703","3665759","1.96","gadX","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033211&organism=ECK12&type=All#OPERON"" target=""_blank"">gadW,gadX</a>"
"H-NS-expo-782","3665714","3665743","1.98","gadX","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033211&organism=ECK12&type=All#OPERON"" target=""_blank"">gadW,gadX</a>"
"H-NS-expo-783","3665912","3665939","1.96","gadX","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033211&organism=ECK12&type=All#OPERON"" target=""_blank"">gadW,gadX</a>"
"H-NS-expo-784","3665948","3665968","1.84","gadX","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033211&organism=ECK12&type=All#OPERON"" target=""_blank"">gadW,gadX</a>"
"H-NS-expo-785","3666023","3666033","2.29","gadX","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033211&organism=ECK12&type=All#OPERON"" target=""_blank"">gadW,gadX</a>"
"H-NS-expo-786","3666090","3666112","1.86","gadX","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033211&organism=ECK12&type=All#OPERON"" target=""_blank"">gadW,gadX</a>"
"H-NS-expo-787","3721985","3722022","1.14","insK",""
"H-NS-expo-788","3744329","3744352","1.19","yiaM","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009799&organism=ECK12&type=All#OPERON"" target=""_blank"">sgbU,lyxK,yiaN,yiaO,yiaM,sgbE,sgbH</a>"
"H-NS-expo-789","3751788","3751806","1.58","yiaT","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021023&organism=ECK12&type=All#OPERON"" target=""_blank"">yiaU</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021022&organism=ECK12&type=All#OPERON"" target=""_blank"">yiaT</a>"
"H-NS-expo-790","3751830","3751859","2.22","yiaT","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021023&organism=ECK12&type=All#OPERON"" target=""_blank"">yiaU</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021022&organism=ECK12&type=All#OPERON"" target=""_blank"">yiaT</a>"
"H-NS-expo-791","3754435","3754476","1.3","yiaW","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027663&organism=ECK12&type=All#OPERON"" target=""_blank"">yiaW,yiaV</a>"
"H-NS-expo-792","3757797","3757830","1.16","yiaY","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027664&organism=ECK12&type=All#OPERON"" target=""_blank"">yiaY</a>"
"H-NS-expo-793","3757878","3757906","1.04","yiaY","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027664&organism=ECK12&type=All#OPERON"" target=""_blank"">yiaY</a>"
"H-NS-expo-794","3757976","3758015","0.7","yiaY","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027664&organism=ECK12&type=All#OPERON"" target=""_blank"">yiaY</a>"
"H-NS-expo-795","3766367","3766411","1.03","yibA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033763&organism=ECK12&type=All#OPERON"" target=""_blank"">yibA</a>"
"H-NS-expo-796","3766507","3766531","2","yibA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033763&organism=ECK12&type=All#OPERON"" target=""_blank"">yibA</a>"
"H-NS-expo-797","3766628","3766651","2.33","yibA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033763&organism=ECK12&type=All#OPERON"" target=""_blank"">yibA</a>"
"H-NS-expo-798","3766798","3766830","2.69","yibA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033763&organism=ECK12&type=All#OPERON"" target=""_blank"">yibA,rhsJ</a>"
"H-NS-expo-799","3766912","3766943","2.02","yibA","rhsJ"
"H-NS-expo-800","3766975","3767010","1.85","yibA","rhsJ"
"H-NS-expo-801","3767924","3767957","1.48","rhsJ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027668&organism=ECK12&type=All#OPERON"" target=""_blank"">yibG</a>"
"H-NS-expo-802","3768011","3768057","1.72","rhsJ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027668&organism=ECK12&type=All#OPERON"" target=""_blank"">yibG</a>"
"H-NS-expo-803","3768126","3768154","2.76","rhsJ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027668&organism=ECK12&type=All#OPERON"" target=""_blank"">yibG</a>"
"H-NS-expo-804","3768216","3768247","2.41","yibG","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027668&organism=ECK12&type=All#OPERON"" target=""_blank"">yibS,yibG</a>"
"H-NS-expo-805","3768366","3768415","2.3","yibG","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027668&organism=ECK12&type=All#OPERON"" target=""_blank"">yibS,yibG</a>"
"H-NS-expo-806","3768474","3768476","2.77","yibG","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027668&organism=ECK12&type=All#OPERON"" target=""_blank"">yibW,yibS,yibG</a>"
"H-NS-expo-807","3768496","3768543","2.2","yibG","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027668&organism=ECK12&type=All#OPERON"" target=""_blank"">yibW,yibS,yibG</a>"
"H-NS-expo-808","3768708","3768735","1.19","yibS","yibW,yibS"
"H-NS-expo-809","3769074","3769092","2.15","yibW_2","yibW,yibV"
"H-NS-expo-810","3769124","3769167","2.16","yibW_2","yibW,yibV"
"H-NS-expo-811","3769240","3769270","2.69","yibW_2","yibW,yibV"
"H-NS-expo-812","3769352","3769384","3.42","yibV_1","yibV"
"H-NS-expo-813","3769456","3769464","4.44","yibV_1","yibU,yibV"
"H-NS-expo-814","3769626","3769665","3.57","yibV_1","yibU,yibV"
"H-NS-expo-815","3769652","3769681","3.59","yibV_1","yibU,yibV"
"H-NS-expo-816","3769819","3769860","2.31","yibU_1","yibU"
"H-NS-expo-817","3769854","3769881","2.26","yibU_1","yibU"
"H-NS-expo-818","3793249","3793272","1.39","yibB","yibB"
"H-NS-expo-819","3793400","3793431","1.63","yibB","yibB"
"H-NS-expo-820","3796970","3797002","2.04","waaL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009015&organism=ECK12&type=All#OPERON"" target=""_blank"">waaL</a>"
"H-NS-expo-821","3797091","3797120","3.73","waaL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009015&organism=ECK12&type=All#OPERON"" target=""_blank"">waaL</a>"
"H-NS-expo-822","3797171","3797213","5.61","waaL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009015&organism=ECK12&type=All#OPERON"" target=""_blank"">waaL</a>"
"H-NS-expo-823","3797246","3797277","4.26","waaL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009015&organism=ECK12&type=All#OPERON"" target=""_blank"">waaL</a>"
"H-NS-expo-824","3797389","3797426","5.3","waaL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009015&organism=ECK12&type=All#OPERON"" target=""_blank"">waaL</a>"
"H-NS-expo-825","3797414","3797462","5.72","waaL","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009015&organism=ECK12&type=All#OPERON"" target=""_blank"">waaL</a>"
"H-NS-expo-826","3797571","3797593","5.08","waaL",""
"H-NS-expo-827","3797667","3797702","3.87","waaL",""
"H-NS-expo-828","3797776","3797782","3.82","waaL",""
"H-NS-expo-829","3797891","3797917","2.52","waaL",""
"H-NS-expo-830","3797963","3797987","2.17","waaL",""
"H-NS-expo-831","3798086","3798115","3.06","waaL",""
"H-NS-expo-832","3798181","3798211","1.68","waaL",""
"H-NS-expo-833","3798265","3798269","2.54","waaU",""
"H-NS-expo-834","3798445","3798469","3.55","waaU",""
"H-NS-expo-835","3798539","3798572","3.93","waaU",""
"H-NS-expo-836","3798642","3798674","4.12","waaU",""
"H-NS-expo-837","3798855","3798885","3.68","waaU","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033585&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU</a>"
"H-NS-expo-838","3799010","3799036","4.69","waaU","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033585&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU</a>"
"H-NS-expo-839","3799130","3799169","3.76","waaU","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033585&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU</a>"
"H-NS-expo-840","3799228","3799255","4.81","waaU","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033585&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU</a>"
"H-NS-expo-841","3799376","3799385","6.94","waaZ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033585&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ</a>"
"H-NS-expo-842","3799437","3799467","4.52","waaZ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033585&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ</a>"
"H-NS-expo-843","3799525","3799531","5.09","waaZ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033585&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ</a>"
"H-NS-expo-844","3799715","3799745","4.07","waaZ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033585&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ</a>"
"H-NS-expo-845","3799792","3799816","1.96","waaZ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033585&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ</a>"
"H-NS-expo-846","3800049","3800077","3.26","waaZ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033585&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ</a>"
"H-NS-expo-847","3800143","3800171","2.07","waaZ","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033585&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ</a>"
"H-NS-expo-848","3800258","3800266","3.17","waaY","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120033585&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ</a>"
"H-NS-expo-849","3800370","3800396","2.24","waaY","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120015151&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ</a>"
"H-NS-expo-850","3800479","3800504","1.87","waaY","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120015151&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ</a>"
"H-NS-expo-851","3800560","3800590","1.71","waaY","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120015151&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ</a>"
"H-NS-expo-852","3800691","3800724","2.35","waaY","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120015151&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ</a>"
"H-NS-expo-853","3800780","3800814","2.2","waaY","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120015151&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ</a>"
"H-NS-expo-854","3800899","3800906","3.1","waaY","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120015151&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ</a>"
"H-NS-expo-855","3801019","3801048","6.04","waaR","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ,waaR</a>"
"H-NS-expo-856","3801234","3801243","3.19","waaR","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ,waaR</a>"
"H-NS-expo-857","3801397","3801425","4.33","waaR","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ,waaR</a>"
"H-NS-expo-858","3801485","3801503","3.06","waaR",""
"H-NS-expo-859","3801585","3801594","3.08","waaR","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ,waaR</a>"
"H-NS-expo-860","3801757","3801769","3.44","waaR","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ,waaR</a>"
"H-NS-expo-861","3801855","3801881","3.42","waaR","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ,waaR</a>"
"H-NS-expo-862","3801954","3801989","3.94","waaR","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ,waaR</a>"
"H-NS-expo-863","3801979","3802008","3.67","waaR","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaY,waaU,waaZ,waaR</a>"
"H-NS-expo-864","3802081","3802090","3.42","waaO","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ,waaR,waaY,waaO</a>"
"H-NS-expo-865","3802240","3802269","2.99","waaO","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ,waaR,waaY,waaO</a>"
"H-NS-expo-866","3802435","3802467","3.01","waaO","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ,waaR,waaY,waaO</a>"
"H-NS-expo-867","3802521","3802562","2.59","waaO",""
"H-NS-expo-868","3802591","3802613","2.02","waaO","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ,waaR,waaY,waaO</a>"
"H-NS-expo-869","3802783","3802825","2.51","waaO","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ,waaR,waaY,waaO</a>"
"H-NS-expo-870","3802850","3802857","3.04","waaO","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ,waaR,waaY,waaO</a>"
"H-NS-expo-871","3802908","3802938","3.26","waaO","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ,waaR,waaY,waaO</a>"
"H-NS-expo-872","3803042","3803053","4.35","waaO","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaU,waaZ,waaR,waaY,waaO</a>"
"H-NS-expo-873","3803084","3803110","2.15","waaB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-874","3803204","3803240","1.63","waaB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-875","3803466","3803507","1.27","waaB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-876","3803610","3803637","1.67","waaB",""
"H-NS-expo-877","3803687","3803718","1.8","waaB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-878","3803796","3803816","1.46","waaB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-879","3803924","3803954","2.54","waaB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-880","3804005","3804044","3.17","waaB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-881","3804123","3804158","3.68","waaB","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-882","3804181","3804184","3.72","waaS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaS,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-883","3804228","3804261","3.09","waaS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaS,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-884","3804433","3804481","4.94","waaS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaS,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-885","3804435","3804465","5.16","waaS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaS,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-886","3804773","3804801","4.78","waaS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaS,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-887","3804963","3805011","5.45","waaS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaS,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-888","3805108","3805134","2.39","waaS","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaS,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-889","3805250","3805282","3.75","waaP","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaS,waaP,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-890","3805350","3805385","1.77","waaP","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaS,waaP,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-891","3805409","3805438","1.49","waaP","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaS,waaP,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-892","3805488","3805505","1.17","waaP","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120049211&organism=ECK12&type=All#OPERON"" target=""_blank"">waaR,waaO,waaS,waaP,waaY,waaU,waaZ,waaB</a>"
"H-NS-expo-893","3836646","3836676","1.39","setC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027685&organism=ECK12&type=All#OPERON"" target=""_blank"">setC</a>"
"H-NS-expo-894","3836651","3836669","1.34","setC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027685&organism=ECK12&type=All#OPERON"" target=""_blank"">setC</a>"
"H-NS-expo-895","3836793","3836823","1.82","setC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027685&organism=ECK12&type=All#OPERON"" target=""_blank"">setC</a>"
"H-NS-expo-896","3836917","3836950","1.24","setC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027685&organism=ECK12&type=All#OPERON"" target=""_blank"">setC</a>"
"H-NS-expo-897","3844012","3844044","1.14","adeD","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021188&organism=ECK12&type=All#OPERON"" target=""_blank"">adeD</a>,<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027689&organism=ECK12&type=All#OPERON"" target=""_blank"">adeQ</a>"
"H-NS-expo-898","3888404","3888432","1.6","tnaC","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009278&organism=ECK12&type=All#OPERON"" target=""_blank"">tnaA,tnaB,tnaC</a>"
"H-NS-expo-899","3888584","3888592","1.46","tnaA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009278&organism=ECK12&type=All#OPERON"" target=""_blank"">tnaA,tnaB</a>"
"H-NS-expo-900","3888654","3888680","1.25","tnaA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009278&organism=ECK12&type=All#OPERON"" target=""_blank"">tnaA,tnaB</a>"
"H-NS-expo-901","3906624","3906650","1.82","bglG","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009051&organism=ECK12&type=All#OPERON"" target=""_blank"">bglF,bglG,bglB</a>"
"H-NS-expo-902","3906643","3906677","1.31","bglG","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009051&organism=ECK12&type=All#OPERON"" target=""_blank"">bglF,bglG,bglB</a>"
"H-NS-expo-903","3906733","3906768","1.77","bglG","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120009051&organism=ECK12&type=All#OPERON"" target=""_blank"">bglF,bglG,bglB</a>"
"H-NS-expo-904","3986194","3986218","1.19","aslA","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120021192&organism=ECK12&type=All#OPERON"" target=""_blank"">aslA</a>"
"H-NS-expo-905","4002571","4002601","1.94","yigF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027719&organism=ECK12&type=All#OPERON"" target=""_blank"">yigF</a>"
"H-NS-expo-906","4002692","4002720","2.28","yigF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027719&organism=ECK12&type=All#OPERON"" target=""_blank"">yigF</a>"
"H-NS-expo-907","4002804","4002826","1.31","yigG","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027719&organism=ECK12&type=All#OPERON"" target=""_blank"">yigF</a>"
"H-NS-expo-908","4002891","4002919","1.25","yigG","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027719&organism=ECK12&type=All#OPERON"" target=""_blank"">yigF,yigG</a>"
"H-NS-expo-909","4003115","4003140","1.11","yigG","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027719&organism=ECK12&type=All#OPERON"" target=""_blank"">yigF,yigG</a>"
"H-NS-expo-910","4003226","4003263","1.79","yigG","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027719&organism=ECK12&type=All#OPERON"" target=""_blank"">yigF,yigG</a>"
"H-NS-expo-911","4003321","4003353","1.25","rarD","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027719&organism=ECK12&type=All#OPERON"" target=""_blank"">yigF,yigG</a>"
"H-NS-expo-912","4044077","4044119","1.24","yihF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027733&organism=ECK12&type=All#OPERON"" target=""_blank"">yihF</a>"
"H-NS-expo-913","4044132","4044162","1.87","yihF","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027733&organism=ECK12&type=All#OPERON"" target=""_blank"">yihF</a>"
"H-NS-expo-914","4078607","4078634","2.39","yiiE",""
"H-NS-expo-915","4078794","4078840","2.36","yiiE",""
"H-NS-expo-916","4078863","4078894","2.38","yiiE","<a href=""http://regulondb.ccg.unam.mx/search?term=ECK120027746&organism=ECK12&type=All#OPERON"" target=""_blank"">yiiE</a>"
